Latitude,Longitude,Sample Date,red,blue,lwir11,NDVI_red,EVI,SAVI,BSI_full,AWEI_nsh,AWEI_sh,NRI,Red_Blue_ratio,Green_Red_ratio,Turbidity_Red
-26.861111,28.884722,05-11-2013,,,,,,,,-70910.625,,,,,
-26.984722,26.632278,05-11-2013,11589.5,9434.5,49908.0,0.15509951155500418,0.19474486363282698,0.2326450272467141,0.07996069296840864,-75916.875,-18324.75,-0.03470749726580794,1.2284169802321137,0.9329134130031413,1.0719108398076111
-27.398611,26.614722,05-11-2013,10009.5,8380.5,48171.5,0.21209855163727878,0.2561226575161472,0.3181415667985111,0.012745993523208475,-56495.5,-15238.625,-0.018441736830056125,1.1943798102738357,0.9637844048154157,1.0375764486368713
-27.671111,27.236944,05-11-2013,,,,,,,,-57346.25,,,,,
-32.595833,19.009444,05-11-2013,,,,,,,,-39396.875,,,,,
-29.641944,30.6875,06-11-2013,,,,,,,,-48542.875,,,,,
-25.20639,27.558,06-11-2013,9624.5,8345.5,47361.0,0.2350732182240846,0.2917157749910003,0.35260282137889787,-0.012129622763435252,-52103.375,-14521.125,-0.004382989825202169,1.1532562458809998,0.9912722738843474,1.00880456999108
-27.00222,28.76528,06-11-2013,,,,,,,,-62833.75,,,,,
-27.02314,28.59389,06-11-2013,,,,,,,,-43595.75,,,,,
-26.970278,27.211111,06-11-2013,8028.0,7666.5,44721.0,-0.004253189892419288,-0.004400810266831441,-0.006379585326953708,0.003666156592705931,-20817.0,2900.25,0.014364640883977813,1.0471531989825729,1.0291479820627674,0.9716775599128422
-26.880278,26.965,06-11-2013,11597.0,9646.5,50054.0,0.14353236586536633,0.18433245284987362,0.21529457378653247,0.10216950545279141,-82800.75,-19786.0,-0.040486284009599895,1.202197688280711,0.92217814952142,1.084389172004291
-27.273889,28.49,06-11-2013,,,,,,,,-32533.875,,,,,
-27.4275,28.525833,06-11-2013,,,,,,,,-101929.875,,,,,
-33.13083,18.86278,06-11-2013,,,,,,,,-44947.625,,,,,
-33.7075,18.974444,06-11-2013,,,,,,,,-50167.5,,,,,
-32.94583,18.33667,06-11-2013,,,,,,,,-40164.375,,,,,
-24.058889,31.237222,07-11-2013,10932.5,8918.5,49769.5,0.1816072163790838,0.22260658919174364,0.2724057265836988,0.05628193496012596,-68879.375,-18040.0,-0.03864332707883031,1.2258227280372123,0.9255888406128431,1.0803933194979634
-27.602222,29.942778,07-11-2013,10630.5,9077.0,49280.0,0.16736180461728187,0.2111016706349598,0.25103779126688763,0.06699607049760715,-68778.625,-16686.375,-0.025268843130635942,1.1711468546876593,0.9507078688678712,1.051847820709434
-27.3,28.586944,07-11-2013,,,,,,,,,,,,,
-27.902778,24.615556,07-11-2013,,,,,,,,-80501.125,,,,,
-28.69485,28.23487,07-11-2013,,,,,,,,-52858.125,,,,,
-33.313889,19.074722,07-11-2013,,,,,,,,-46209.375,,,,,
-27.573056,24.746389,08-11-2013,11047.0,8790.5,49945.0,0.17159408335051773,0.20439289526455176,0.25738629972629357,0.06590400397910955,-70920.5,-18250.375,-0.04446072753917771,1.256697571241667,0.9148637639177974,1.0930589224756238
-27.573056,24.746389,10-11-2013,11047.0,8790.5,49945.0,0.17159408335051773,0.20439289526455176,0.25738629972629357,0.06590400397910955,-70920.5,-18250.375,-0.04446072753917771,1.256697571241667,0.9148637639177974,1.0930589224756238
-28.760833,17.730278,11-11-2013,8308.0,7820.0,44901.5,-0.06910307553725345,-0.06986365528726064,-0.10365127875180889,0.0230384840028554,-16644.375,6148.375,0.034065806301592644,1.0624040920715976,1.0705344246509259,0.9341128850910622
-29.161667,23.696389,11-11-2013,9066.5,8641.0,44727.5,-0.10197508356122698,-0.11343969713358577,-0.15295797757588558,0.01740889447390193,-12378.375,9574.25,0.05285975450509244,1.0492419858812516,1.1116196988915115,0.8995882323758406
-25.99136,27.84208,11-11-2013,,,,,,,,,,,,,
-26.861111,28.884722,11-11-2013,10380.0,9028.0,48317.0,0.19135261466549736,0.24630233141138122,0.2870233319051132,0.03788830318554481,-64303.875,-16137.25,-0.020373055466810744,1.1497563136907272,0.9600674373795669,1.0415934975665944
-30.860139,29.07125,11-11-2013,,,,,,,,-40264.0,,,,,
-27.010111,26.698083,12-11-2013,,,,,,,,-34646.625,,,,,
-25.73411,27.21422,12-11-2013,,,,,,,,-68541.0,,,,,
-22.769722,30.886944,12-11-2013,,,,,,,,-62197.0,,,,,
-27.00222,28.76528,12-11-2013,10652.5,9114.0,,0.16034445385934082,0.20228814064954953,0.24051194135729392,0.04914828260262487,-60024.125,-13832.125,-0.01607210988172446,1.1688062321702746,0.9683642337479373,1.0326692840870435
-26.648056,27.089444,12-11-2013,,,,,,,,-68140.25,,,,,
-26.970278,27.211111,12-11-2013,,,,,,,,-24917.0,,,,,
-26.880278,26.965,12-11-2013,,,,,,,,,,,,,
-26.984722,26.632278,12-11-2013,,,,,,,,-74854.125,,,,,
-33.088833,19.218783,12-11-2013,,,,,,,,-61632.125,,,,,
-25.459639,28.264306,12-11-2013,9597.5,8564.0,48049.5,0.27074824763026323,0.3557628946264902,0.4061146569409604,-0.02047981275599762,-58244.25,-17519.0,0.0022092267706302683,1.1206795889771004,1.0044282365199166,0.9955912863070436
-29.161667,23.696389,13-11-2013,9066.5,8641.0,44727.5,-0.10197508356122698,-0.11343969713358577,-0.15295797757588558,0.01740889447390193,-12378.375,9574.25,0.05285975450509244,1.0492419858812516,1.1116196988915115,0.8995882323758406
-25.810483,27.909552,13-11-2013,9932.0,8971.5,46226.5,0.20392746217813765,0.2687990280235599,0.30588506392016873,0.019924631583247338,-58965.0,-14784.375,-0.008043439648828967,1.1070612495123322,0.9840414820781214,1.0162173223512456
-22.437722,31.078056,13-11-2013,,,,,,,,-55656.125,,,,,
-28.75,30.442778,13-11-2013,,,,,,,,-56489.5,,,,,
-29.161667,30.629722,13-11-2013,,,,,,,,-60316.75,,,,,
-28.141944,26.417778,13-11-2013,,,,,,,,-74531.0,,,,,
-28.1175,26.719444,13-11-2013,,,,,,,,-63502.125,,,,,
-29.160278,26.573333,13-11-2013,,,,,,,,-57237.375,,,,,
-29.033333,23.983333,13-11-2013,12049.5,9277.0,48947.0,0.1656482074540822,0.2008488166102749,0.2484680099709173,0.05467710548943285,-67882.5,-17608.75,-0.044150779896013674,1.298857389242198,0.9154321756089389,1.0923802184850995
-34.02861,22.22222,13-11-2013,,,,,,,,-43479.0,,,,,
-34.005833,22.351111,13-11-2013,,,,,,,,-57378.875,,,,,
-23.658056,31.05,14-11-2013,,,,,,,,-62876.75,,,,,
-29.744167,29.905833,14-11-2013,,,,,,,,-60256.625,,,,,
-27.273889,28.49,14-11-2013,8907.0,8164.5,46408.0,0.1798342541436456,0.21689757614459834,0.26974517161207034,-0.04000892392355162,-33603.625,-6396.875,0.007189433205149602,1.0909424949476259,1.0144829909060176,0.9857237715803344
-27.4275,28.525833,14-11-2013,11112.0,9229.0,,0.16248045071696346,0.20384186240024205,0.2437160838106714,0.06207198295541001,-69127.875,-16689.0,-0.03247386759581867,1.2040307725647286,0.9370950323973998,1.0671276289253715
-27.3,28.586944,14-11-2013,11684.0,9125.5,,0.14836546521374633,0.17725354964274986,0.22254414256819466,0.08121382213646713,-72489.25,-18244.75,-0.052114990657571636,1.2803681990027804,0.9009328996918786,1.109960575689915
-27.398611,26.614722,14-11-2013,,,,,,,,-55099.625,,,,,
-27.671111,27.236944,14-11-2013,11195.0,9357.5,48199.5,0.18054386414376103,0.23217723222900505,0.2708108404852956,0.025150135791607648,-58531.625,-14627.125,-0.02181453085067533,1.1963665508949912,0.9573023671281736,1.0446020341513387
-34.031944,22.053333,15-11-2013,,,,,,,,,,,,,
-34.039722,22.133333,15-11-2013,,,,,,,,-52592.375,,,,,
-24.925278,29.324444,18-11-2013,9910.0,8751.5,47796.5,0.2213863408693594,0.2853750056968659,0.3320729886863595,0.02801308143895823,-65529.125,-17470.5,-0.012697033952430766,1.132377306747402,0.9749243188698186,1.0257206437923612
-29.380556,30.2775,18-11-2013,,,,,,,,-53342.0,,,,,
-26.73806,27.59194,18-11-2013,8834.0,8089.5,45327.5,0.026073535086268532,0.02839834533108389,0.039109224705784866,-0.004040054252157088,-23045.25,1561.0,0.0003677614642564126,1.0920328821311442,1.0007357935250056,0.9992647474690233
-26.45,28.085833,18-11-2013,10202.0,9042.0,47566.5,0.2153816573735812,0.2846036585365854,0.32306627444194375,0.038431767164641154,-67172.625,-17868.125,-0.008252211296140692,1.1282902012828895,0.9836306606547639,1.0166417538614747
-33.870833,20.003333,18-11-2013,9188.5,8383.0,45217.0,0.3971492774779786,0.565159139925495,0.5957141451253097,-0.11459340700611205,-54829.125,-23580.375,0.029622980251346347,1.096087319575318,1.0610545790934205,0.9424585876198682
-33.818056,19.694722,18-11-2013,,,,,,,,-42296.5,,,,,
-27.010111,26.698083,19-11-2013,,,,,,,,-34646.625,,,,,
-34.065833,20.404167,19-11-2013,8758.0,7994.0,45433.0,0.18328903809390507,0.2170288414822667,0.27492714768620924,-0.03976472953951327,-34378.0,-6962.25,-0.001143118427069038,1.0955716787590557,0.9977163736012674,1.002288853284493
-25.20639,27.558,19-11-2013,,,,,,,,-42558.0,,,,,
-24.69514,27.40906,19-11-2013,,,,,,,,-50187.125,,,,,
-28.747778,31.745833,19-11-2013,,,,,,,,-55281.375,,,,,
-27.169444,29.233889,19-11-2013,,,,,,,,,,,,,
-26.861111,28.884722,19-11-2013,,,,,,,,-69469.625,,,,,
-27.00222,28.76528,19-11-2013,10652.5,9114.0,,0.16034445385934082,0.20228814064954953,0.24051194135729392,0.04914828260262487,-60024.125,-13832.125,-0.01607210988172446,1.1688062321702746,0.9683642337479373,1.0326692840870435
-26.648056,27.089444,19-11-2013,,,,,,,,-68140.25,,,,,
-26.970278,27.211111,19-11-2013,,,,,,,,-24917.0,,,,,
-26.880278,26.965,19-11-2013,,,,,,,,,,,,,
-27.3,28.586944,19-11-2013,11684.0,9125.5,,0.14836546521374633,0.17725354964274986,0.22254414256819466,0.08121382213646713,-72489.25,-18244.75,-0.052114990657571636,1.2803681990027804,0.9009328996918786,1.109960575689915
-26.984722,26.632278,19-11-2013,,,,,,,,-74854.125,,,,,
-27.671111,27.236944,19-11-2013,11195.0,9357.5,48199.5,0.18054386414376103,0.23217723222900505,0.2708108404852956,0.025150135791607648,-58531.625,-14627.125,-0.02181453085067533,1.1963665508949912,0.9573023671281736,1.0446020341513387
-31.396,29.2651,19-11-2013,14209.5,10279.5,45977.0,0.029968938799194357,0.034704517516294955,0.044952641010324965,-0.03000649667045633,-18650.75,1779.625,-0.06814252424265178,1.382314314898571,0.872409303634886,1.146250957931665
-31.554722,29.245556,19-11-2013,9119.0,8270.5,46365.5,0.30142679306712516,0.39605928684667446,0.4521315305653423,-0.05006287739427753,-50967.75,-16795.875,0.019778566053960982,1.1025935554077613,1.0403553021164487,0.9612100769473916
-34.075556,20.145556,19-11-2013,,,,,,,,-66426.375,,,,,
-29.161667,23.696389,20-11-2013,9099.5,8535.5,44450.5,-0.10440877507054584,-0.11331080947582635,-0.15660841070453213,0.020193935662613453,-12592.25,9198.25,0.04326569235621889,1.0660769726436523,1.0904445299192143,0.9170571932476602
-25.127778,27.628889,20-11-2013,,,,,,,,,,,,,
-28.801278,31.955389,20-11-2013,,,,,,,,-53191.625,,,,,
-27.937778,31.209444,20-11-2013,8958.0,8084.0,,0.32268491389902154,0.4216186044673641,0.4840182216845589,-0.06879080699921636,-49124.875,-17450.5,0.019992888986133415,1.1081147946560972,1.0408015181960142,0.9607979835898433
-28.404444,30.013056,20-11-2013,,,,,,,,,,,,,
-27.273889,28.49,20-11-2013,8907.0,8164.5,46408.0,0.1798342541436456,0.21689757614459834,0.26974517161207034,-0.04000892392355162,-33603.625,-6396.875,0.007189433205149602,1.0909424949476259,1.0144829909060176,0.9857237715803344
-28.883333,27.89,20-11-2013,9901.0,8772.5,47797.0,0.25998729399454296,0.3446089527989261,0.38997365421625824,-0.022755160064245123,-55491.875,-16806.375,-0.004846116763504403,1.128640638358494,0.9903545096454803,1.0097394319514454
-30.568333,29.422778,20-11-2013,,,,,,,,-39970.625,,,,,
-31.104278,29.399722,20-11-2013,,,,,,,,-37272.875,,,,,
-34.250556,20.9925,20-11-2013,,,,,,,,-50719.625,,,,,
-34.329722,18.990278,20-11-2013,,,,,,,,,,,,,
-25.578778,29.127472,20-11-2013,10120.0,8845.0,47083.5,0.20562031476902468,0.26331131952192843,0.3084244196314672,0.01910802212721116,-58824.75,-15243.25,-0.013951857325351232,1.1441492368569683,0.9724802371541406,1.0282985317278766
-27.5275,30.858056,21-11-2013,9269.5,8419.0,47110.0,0.3356506781817193,0.45814949961358226,0.5034669963448702,-0.06737417274063248,-54435.5,-19569.75,0.025032868787798975,1.1010214989903657,1.0513512055666319,0.9511569442306608
-28.116667,26.725278,21-11-2013,,,,,,,,-58960.0,,,,,
-28.69485,28.23487,21-11-2013,9700.0,8423.0,47107.5,0.23578420752004006,0.2950673397353737,0.35366934530843636,-0.005369113522868242,-55878.125,-15894.75,-0.017384692031360532,1.1516086904903104,0.9658247422680313,1.035384533276394
-30.860139,29.07125,21-11-2013,,,,,,,,-40264.0,,,,,
-30.570833,29.150556,21-11-2013,,,,,,,,-64585.0,,,,,
-30.775867,29.032217,21-11-2013,,,,,,,,-72825.25,,,,,
-34.405833,19.600556,21-11-2013,,,,,,,,,,,,,
-33.897778,20.012778,21-11-2013,8675.0,7814.0,46518.0,0.2441404548226878,0.29356298717626356,0.36620270535189026,-0.05284979031643144,-38644.75,-10643.5,0.009194220775512484,1.1101868441259135,1.0185590778097866,0.9817790855590653
-27.902778,24.615556,22-11-2013,,,,,,,,-82317.0,,,,,
-31.031389,28.883333,22-11-2013,,,,,,,,-34961.5,,,,,
-28.058889,30.373611,22-11-2013,,,,,,,,,,,,,
-25.99136,27.84208,25-11-2013,9630.0,8542.0,46141.0,0.26099301665259667,0.33910303707101114,0.39148201438848773,-0.0019859977130935384,-60104.875,-18136.375,-0.004616227212268187,1.1273706391945548,0.9908099688473417,1.0092752711837656
-29.7775,29.470833,25-11-2013,,,,,,,,-64064.625,,,,,
-29.744167,29.905833,25-11-2013,,,,,,,,-59525.75,,,,,
-26.45,28.085833,25-11-2013,10202.0,9042.0,47566.5,0.2153816573735812,0.2846036585365854,0.32306627444194375,0.038431767164641154,-67172.625,-17868.125,-0.008252211296140692,1.1282902012828895,0.9836306606547639,1.0166417538614747
-29.042222,24.6,25-11-2013,8480.5,7850.5,45865.5,0.09685835995740098,0.10749638034453216,0.1452836718937188,-0.021930688888263217,-23980.375,-157.5,0.0364984236089412,1.0802496656263794,1.075762042332397,0.9295736051737266
-33.38056,19.30167,25-11-2013,,,,,,,,-60715.0,,,,,
-32.502778,19.535833,25-11-2013,,,,,,,,-79092.375,,,,,
-28.338333,31.373611,25-11-2013,,,,,,,,-30562.75,,,,,
-28.068333,31.55,25-11-2013,9159.0,8198.5,46550.0,0.3108611414168003,0.40594647971741454,0.4662829411432746,-0.04344550221452926,-54629.75,-18585.25,0.015954875100725137,1.1171555772397253,1.032427120864712,0.9685913705583654
-28.1175,26.719444,26-07-2011,,,,,,,,-59166.125,,,,,
-28.1175,26.719444,23-08-2011,,,,,,,,-59166.125,,,,,
-28.1175,26.719444,30-08-2011,,,,,,,,-59166.125,,,,,
-28.1175,26.719444,21-09-2011,,,,,,,,-58735.375,,,,,
-28.1175,26.719444,29-09-2011,,,,,,,,-56880.0,,,,,
-28.1175,26.719444,17-11-2011,,,,,,,,-60078.875,,,,,
-27.010111,26.698083,26-11-2013,,,,,,,,-34646.625,,,,,
-31.860278,18.6875,26-11-2013,,,,,,,,-48649.125,,,,,
-25.73411,27.21422,26-11-2013,,,,,,,,-68541.0,,,,,
-30.733889,29.828333,26-11-2013,,,,,,,,,,,,,
-29.987778,29.851667,26-11-2013,,,,,,,,-60160.625,,,,,
-27.00222,28.76528,26-11-2013,10652.5,9114.0,,0.16034445385934082,0.20228814064954953,0.24051194135729392,0.04914828260262487,-60024.125,-13832.125,-0.01607210988172446,1.1688062321702746,0.9683642337479373,1.0326692840870435
-28.1175,26.719444,07-06-2012,,,,,,,,-55200.375,,,,,
-26.970278,27.211111,26-11-2013,,,,,,,,-24917.0,,,,,
-26.880278,26.965,26-11-2013,,,,,,,,,,,,,
-26.984722,26.632278,26-11-2013,,,,,,,,-74854.125,,,,,
-29.160278,26.573333,26-11-2013,10408.5,8882.0,48209.0,0.21981110861254696,0.28137863537358837,0.32971048439988637,0.0012506451740977463,-57613.875,-15651.5,-0.015116789388989053,1.171864444944819,0.9702166498534758,1.0306976283606375
-29.028629,24.638389,26-11-2013,10724.0,8654.5,48050.5,0.19781576093054495,0.238465596299252,0.2967180925666188,0.007583682008368185,-54416.0,-14550.0,-0.027793751198006388,1.2391241550638252,0.9459157030958509,1.057176656151409
-28.69485,28.23487,26-11-2013,9700.0,8423.0,47107.5,0.23578420752004006,0.2950673397353737,0.35366934530843636,-0.005369113522868242,-55878.125,-15894.75,-0.017384692031360532,1.1516086904903104,0.9658247422680313,1.035384533276394
-28.1175,26.719444,17-07-2012,,,,,,,,-55200.375,,,,,
-33.501667,21.624167,26-11-2013,8772.0,8179.5,45573.5,0.27858875776142,0.3616593089237766,0.4178745451181134,-0.07212977711503468,-40471.25,-12347.0,0.01950483429274007,1.0724371905373058,1.0397856817145343,0.961736651682919
-32.595833,19.009444,26-11-2013,,,,,,,,-42154.0,,,,,
-28.1175,26.719444,17-09-2012,,,,,,,,-65526.5,,,,,
-25.459639,28.264306,26-11-2013,9597.5,8564.0,48049.5,0.27074824763026323,0.3557628946264902,0.4061146569409604,-0.02047981275599762,-58244.25,-17519.0,0.0022092267706302683,1.1206795889771004,1.0044282365199166,0.9955912863070436
-29.161667,23.696389,27-11-2013,9079.5,8473.0,44654.0,-0.11384407777709554,-0.12161560034597542,-0.17076087956573638,0.027402989698706446,-12560.25,9528.125,0.04891845178861338,1.07158031393838,1.102869100721393,0.9067259200079801
-25.810483,27.909552,27-11-2013,9932.0,8971.5,46226.5,0.20392746217813765,0.2687990280235599,0.30588506392016873,0.019924631583247338,-58965.0,-14784.375,-0.008043439648828967,1.1070612495123322,0.9840414820781214,1.0162173223512456
-24.670833,28.560833,27-11-2013,9878.5,8557.0,46203.5,0.22524606878161554,0.28314535846675604,0.3378624786777235,0.021399734906357146,-60407.0,-16841.625,-0.011493664405477992,1.1544349655252875,0.977273877612988,1.0232546094882844
-30.398056,30.601944,27-11-2013,,,,,,,,-44138.5,,,,,
-26.861111,28.884722,27-11-2013,,,,,,,,-69469.625,,,,,
-29.033333,23.983333,27-11-2013,11754.0,9250.0,47900.5,0.17835797420572447,0.21993414474364728,0.26753228596892764,0.046293505758148536,-67245.875,-17810.625,-0.04072959093323871,1.270702702702689,0.9217287731835893,1.0849178512091464
-28.69485,28.23487,27-11-2013,9700.0,8423.0,47107.5,0.23578420752004006,0.2950673397353737,0.35366934530843636,-0.005369113522868242,-55878.125,-15894.75,-0.017384692031360532,1.1516086904903104,0.9658247422680313,1.035384533276394
-29.615556,27.065278,27-11-2013,,,,,,,,-43802.0,,,,,
-28.883333,27.89,27-11-2013,9901.0,8772.5,47797.0,0.25998729399454296,0.3446089527989261,0.38997365421625824,-0.022755160064245123,-55491.875,-16806.375,-0.004846116763504403,1.128640638358494,0.9903545096454803,1.0097394319514454
-33.7075,18.974444,27-11-2013,,,,,,,,-43516.5,,,,,
-32.94583,18.33667,27-11-2013,,,,,,,,-37910.5,,,,,
-24.282222,28.090278,28-11-2013,9782.5,8741.0,47555.5,0.24768807798050393,0.32624109883208574,0.37152497404544793,0.02365099385015492,-66061.125,-19124.625,-0.003951149425287337,1.1191511268733427,0.9921288014311168,1.0079336458708876
-30.135739,30.674222,28-11-2013,,,,,,,,-32533.625,,,,,
-28.1175,26.719444,18-07-2013,11098.5,8775.5,41550.5,0.09149698147958625,0.10328736110148544,0.1372426636106899,0.08715757313019944,-58471.0,-12085.25,-0.04975171435327477,1.2647142612956384,0.9052124160922566,1.1047130841586512
-33.313889,19.074722,28-11-2013,,,,,,,,-49360.0,,,,,
-33.13083,18.86278,28-11-2013,,,,,,,,-32228.25,,,,,
-29.744167,29.905833,29-11-2013,,,,,,,,-59525.75,,,,,
-29.803611,30.516111,29-11-2013,,,,,,,,-53159.375,,,,,
-26.73806,27.59194,01-12-2013,,,,,,,,-23633.5,,,,,
-28.735556,29.820556,02-12-2013,,,,,,,,-34637.0,,,,,
-26.45,28.085833,02-12-2013,9042.0,8347.0,46703.0,0.31673404617070194,0.42705478405281766,0.47509209407764064,-0.05334791094035772,-53209.875,-17996.125,0.02433234421364972,1.0832634479453567,1.049878345498772,0.9524913093858532
-25.127778,27.628889,03-12-2013,,,,,,,,-69537.5,,,,,
-24.69514,27.40906,03-12-2013,,,,,,,,,,,,,
-27.273889,28.49,03-12-2013,9226.5,8176.0,45016.0,0.18998288047056677,0.2273419689663505,0.2849680661940598,-0.070731707317073,-28520.875,-5876.75,-0.005120104580859496,1.1284858121330585,0.9898119546957027,1.010292909937027
-27.4275,28.525833,03-12-2013,9058.5,8223.5,,0.26651821862348074,0.3406203916901664,0.3997692354405765,-0.024831717607652366,-54098.375,-15719.0,0.006198573779484333,1.1015382744573345,1.0124744714908538,0.9876792236820477
-27.3,28.586944,03-12-2013,10439.0,8706.0,,0.24092421240160614,0.3045014658713893,0.3613797491365193,0.008731272958055255,-62183.75,-18479.875,-0.015590417122704535,1.1990581208361912,0.9692978254621998,1.0316746553342784
-27.398611,26.614722,03-12-2013,,,,,,,,-50409.25,,,,,
-30.160091,27.40124,03-12-2013,,,,,,,,-60499.375,,,,,
-30.336111,27.359444,03-12-2013,,,,,,,,-18830.5,,,,,
-33.088833,19.218783,03-12-2013,,,,,,,,-61632.125,,,,,
-27.4,26.624722,03-12-2013,,,,,,,,-49879.125,,,,,
-29.161667,23.696389,04-12-2013,10122.0,9466.5,44448.0,-0.07400923125895234,-0.09067803771426347,-0.11101090214594495,0.016035694970254148,-16626.25,8535.25,0.03769548890050845,1.069244176834088,1.078344200750829,0.9273476866697121
-27.010111,26.698083,04-12-2013,,,,,,,,-23273.25,,,,,
-29.641944,30.6875,04-12-2013,,,,,,,,-48290.75,,,,,
-28.1175,26.719444,19-05-2014,9925.5,8259.0,40854.0,0.1155516941789743,0.12934000937571688,0.17332368010692728,0.036661837148652475,-45061.0,-8396.25,-0.027617445321599446,1.201779876498351,0.9462495592161508,1.0568036626916413
-28.1175,26.719444,03-06-2014,10308.0,8555.0,42226.0,0.11325218288958618,0.13002083888872432,0.16987462095958983,0.06278339727938598,-53764.75,-10894.25,-0.03475794915551969,1.2049094097019146,0.9328191695770185,1.0720191357703597
-25.20639,27.558,04-12-2013,,,,,,,,-32502.875,,,,,
-27.363611,31.783333,04-12-2013,8791.5,8291.5,45526.0,0.3716654457090773,0.5225882955898683,0.5574882075471679,-0.11498321449942672,-46521.5,-19294.5,0.026250207675693495,1.0603027196526436,1.0539157140419604,0.9488424801683563
-26.648056,27.089444,04-12-2013,,,,,,,,-22871.875,,,,,
-26.970278,27.211111,04-12-2013,,,,,,,,-65676.0,,,,,
-26.880278,26.965,04-12-2013,,,,,,,,-75857.0,,,,,
-26.984722,26.632278,04-12-2013,,,,,,,,-60131.125,,,,,
-31.000833,26.353056,04-12-2013,9913.0,8620.0,46122.0,0.1652913438868299,0.20167670084451486,0.24793179665298287,0.03462356809731558,-54274.0,-11958.25,-0.006907059421025867,1.1499999999999866,0.9862806415817513,1.0139101974020557
-30.679722,26.7125,04-12-2013,11428.0,9232.0,44227.5,0.0855222357813028,0.1010284817605188,0.12828078738897286,-0.0597450289951073,-21092.625,-786.0,-0.053417523159883615,1.237868284228756,0.8985824291214483,1.1128639594897156
-28.1175,26.719444,06-08-2014,11680.5,8903.0,42397.5,0.08485133388177192,0.09473905208460902,0.1272745078836544,0.0874557506593526,-58495.0,-11797.375,-0.0493666337256309,1.3119734920813062,0.9059115620050434,1.1038605112696582
-34.039722,22.133333,04-12-2013,13971.0,11080.5,37044.5,0.2059224735705348,0.2924639868903805,0.30887932136919644,-0.02039365600909892,-58752.375,-16373.625,-0.021533287025189116,1.260863679436837,0.9578412425738962,1.0440143476311385
-28.760833,17.730278,05-12-2013,,,,,,,,-25391.0,,,,,
-26.905,32.324722,05-12-2013,8629.0,8161.0,43926.0,0.39590808057825794,0.5598592246465764,0.5938517273968267,-0.12948671570400713,-47392.0,-20340.625,0.042419198224441436,1.0573459134909808,1.0885965928844468,0.9186139351679254
-28.116667,26.725278,05-12-2013,19450.5,18158.5,41339.5,0.08372295697848316,0.20419124870028788,0.12558295647258308,-0.005017334830802279,-65600.375,-5466.625,-0.012466815886731528,1.0711512514800174,0.9753733837176373,1.0252483989141554
-34.250556,20.9925,05-12-2013,,,,,,,,-51753.625,,,,,
-34.092222,21.295278,05-12-2013,,,,,,,,-72569.125,,,,,
-23.658056,31.05,06-12-2013,,,,,,,,-62876.75,,,,,
-23.281,30.543056,06-12-2013,,,,,,,,-68820.0,,,,,
-27.02314,28.59389,07-12-2013,10631.0,9255.5,45653.5,0.02162709368672915,0.0258407877591639,0.03243989416772101,0.005532554134759815,-27250.0,714.5,-0.02405779650812752,1.1486143374209805,0.9530147681309289,1.0493016828702457
-25.99136,27.84208,09-12-2013,,,,,,,,,,,,,
-27.935,26.126667,09-12-2013,,,,,,,,-69869.0,,,,,
-28.141944,26.417778,09-12-2013,27715.5,26023.0,41646.5,0.05507019084067053,0.1919876861635743,0.08260458218267348,0.01624510553058853,-100035.625,-7072.125,-0.018184823937840933,1.0650386196825845,0.9642799155707061,1.037043273278326
-28.1175,26.719444,09-12-2013,7720.0,7210.5,44619.0,0.10554976248406846,0.10901497609688086,0.15832005792903603,0.0004325840182580276,-29718.75,-2955.5,0.0125667508713586,1.0706608418278751,1.0254533678756343,0.975178424808931
-28.116667,26.725278,09-12-2013,19450.5,18158.5,41339.5,0.08372295697848316,0.20419124870028788,0.12558295647258308,-0.005017334830802279,-65600.375,-5466.625,-0.012466815886731528,1.0711512514800174,0.9753733837176373,1.0252483989141554
-25.73411,27.21422,10-12-2013,,,,,,,,-65165.25,,,,,
-25.459639,28.264306,10-12-2013,9149.5,8549.0,47340.0,0.33095682059156767,0.4620158837100101,0.49642615578670096,-0.0664155155574158,-53881.75,-18889.125,0.025352862849533822,1.0702421335828627,1.052024700803311,0.9505480234792899
-27.010111,26.698083,11-12-2013,,,,,,,,-23273.25,,,,,
-25.810483,27.909552,11-12-2013,,,,,,,,-50894.0,,,,,
-28.116667,26.725278,22-02-2011,,,,,,,,-44369.625,,,,,
-24.183889,30.823889,11-12-2013,11048.0,9120.5,48177.0,0.16832279433905387,0.20934663439707507,0.2524794399382718,0.021425734710087328,-54745.75,-13400.0,-0.03387609956953007,1.2113370977468207,0.9344677769731994,1.0701278574195945
-24.058889,31.237222,11-12-2013,11073.5,9175.5,50544.0,0.19981934784572236,0.2549616209114169,0.2997236071970507,0.05019895365116784,-72935.625,-19729.375,-0.034882362561622235,1.2068552122500005,0.9325868063394507,1.0722862399535096
-28.116667,26.725278,26-07-2011,,,,,,,,-64761.0,,,,,
-28.116667,26.725278,23-08-2011,,,,,,,,-64761.0,,,,,
-28.116667,26.725278,21-09-2011,,,,,,,,-24574.0,,,,,
-28.116667,26.725278,18-10-2011,,,,,,,,,,,,,
-28.116667,26.725278,14-12-2011,,,,,,,,-44380.0,,,,,
-28.116667,26.725278,18-01-2012,,,,,,,,-44380.0,,,,,
-28.116667,26.725278,15-02-2012,,,,,,,,-48071.125,,,,,
-28.116667,26.725278,14-03-2012,,,,,,,,-52647.125,,,,,
-26.03611,30.99778,11-12-2013,,,,,,,,-37261.75,,,,,
