Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,nir,green,swir16,swir22,NDMI,MNDWI,NDVI,NDWI,NDSI_water,NDTI,Turbidity_Index,Chlorophyll_Proxy,BSI,SWIR22_NIR_ratio,SWIR16_NIR_ratio,Green_NIR_ratio,SWIR22_Green_ratio,SWIR16_Green_ratio,log_nir,log_green,log_swir16,log_swir22,nir_squared,swir22_squared,red,blue,lwir11,NDVI_red,EVI,SAVI,BSI_full,AWEI_nsh,AWEI_sh,NRI,Red_Blue_ratio,Green_Red_ratio,Turbidity_Red,pet,ppt,tmax,tmin,soil,aet,def,pdsi,q,elevation,land_cover,year,month,quarter,day_of_year,week_of_year,season,is_wet_season,months_since_start,month_sin,month_cos,day_of_year_sin,day_of_year_cos
-25.810483,27.909552,19-03-2014,136.604,573.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.6999969482422,182.2,28.85999870300293,16.440000534057617,13.5,163.6999969482422,0.0,-0.6699999570846558,9.1,1179.497314453125,10,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-27.363611,31.783333,19-03-2014,71.303,213.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.10000610351562,189.6,30.56999969482422,19.649999618530277,40.0,147.10000610351562,0.0,-0.9199999570846558,9.5,161.6654815673828,10,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-26.648056,27.089444,19-03-2014,240.791,686.0,38.0,16764.0,9210.5,13507.5,10269.0,0.1075764332788262,-0.1891451712298609,0.2908044428189174,-0.2908044428189174,-0.0543391770836004,0.0543391770836004,1.1149231854948036,0.8200966288474911,-0.0441800164820806,0.612562634216174,0.805744452397991,0.5494213791457854,1.1149231854948036,1.46653276152216,9.72704865890033,9.128207982437564,9.511074395922575,9.236982302922604,281031696.0,105452361.0,,,,,,,,-49618.75,,,,,,168.60000610351562,118.9,28.78999900817871,15.339999198913574,2.900000095367432,113.20000457763672,55.400001525878906,-0.949999988079071,5.9,1352.767822265625,30,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-26.970278,27.211111,19-03-2014,72.013,250.9,47.0,9625.0,10226.0,7625.0,7549.0,0.1159420289855065,0.1457061229062789,-0.0302755528688729,0.0302755528688729,0.1506047819971862,-0.1506047819971862,0.7382163113631847,-0.0587717582632597,-0.133533190578158,0.7843116883116802,0.7922077922077839,1.0624415584415474,0.7382163113631847,0.7456483473498852,9.172223049863057,9.232786560806012,8.939318740417509,8.92930284224307,92640625.0,56987401.0,,,,,,,,-12762.0,,,,,,170.40000915527344,108.4,28.979999542236328,15.50999927520752,2.400000095367432,103.0999984741211,67.30000305175781,-1.0199999809265137,5.4,1315.0,80,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-26.880278,26.965,19-03-2014,260.312,994.0,112.0,15278.0,9360.5,15014.0,12228.0,0.0087151723227254,-0.2319432193480882,0.2401729001359651,-0.2401729001359651,-0.1328253468281718,0.1328253468281718,1.306340473265303,0.6321777682815914,0.0501826312390974,0.8003665401230475,0.9827202513417922,0.6126783610420172,1.306340473265303,1.6039741466801816,9.634234615552714,9.144360813042208,9.616804980417433,9.41156545918937,233417284.0,149523984.0,,,,,,,,-60060.5,,,,,,172.40000915527344,104.8,29.40999984741211,15.829999923706056,2.200000047683716,99.70000457763672,72.70000457763672,-1.2599999904632568,5.2,1297.1910400390625,30,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-27.044444,27.005,19-03-2014,106.276,310.8,62.0,16748.5,9176.0,13469.0,10172.0,0.1085298254322822,-0.1895782733495244,0.2920982082585959,-0.2920982082585959,-0.0514781889600989,0.0514781889600989,1.1085440278988543,0.8252506538796662,-0.0460703513532597,0.6073379705645247,0.8041914201271708,0.5478699585037434,1.1085440278988543,1.467850915431545,9.7261236860614,9.124455632819013,9.50822026940441,9.227492430793747,280512252.25,103469584.0,,,,,,,,-49332.125,,,,,,174.8000030517578,98.2,29.479999542236328,15.779999732971191,1.2000000476837158,93.3000030517578,81.5,-1.2999999523162842,4.9,1308.2554931640625,30,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-27.573056,24.746389,19-03-2014,124.14,304.7,154.0,15581.0,9344.5,13279.5,10609.5,0.0797456731518855,-0.1739303394625169,0.2502056127259223,-0.2502056127259223,-0.0633958103638365,0.0633958103638365,1.135373749264261,0.6673979346139263,-0.0212334449804873,0.6809254861690477,0.8522880431294471,0.5997368589949259,1.135373749264261,1.421103322810194,9.653871680890804,9.142650223006232,9.494052072924068,9.269599355851105,242767561.0,112561490.25,9344.0,8182.0,45773.5,0.2502306920762277,0.3101133651551312,0.3753385087560917,-0.0245653368975886,-48811.375,-14399.875,2.675442116809789e-05,1.1420190662429583,1.0000535102739618,0.9999464925892128,211.90000915527344,49.900000000000006,33.27000045776367,16.979999542236328,0.3000000119209289,47.400001525878906,164.5,-1.4399999380111694,2.5,1089.3448486328125,10,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-29.033333,23.983333,19-03-2014,135.629,669.0,20.0,16703.5,9689.0,13866.0,11791.0,0.0928212761085392,-0.1773296540012728,0.2657762621956985,-0.2657762621956985,-0.0978584729981373,0.0978584729981373,1.2169470533594673,0.7239653214985888,-0.0141307793542685,0.7058999610859958,0.8301254228155727,0.5800580716616244,1.2169470533594673,1.4311074414284093,9.723433423184575,9.178849704884811,9.537267195753865,9.375176614429115,279006912.25,139027681.0,9823.5,8459.0,44934.5,0.2593583895653475,0.329489291598023,0.38903025162567,-0.0301522967329893,-53309.125,-16120.5,-0.0068930172966047,1.161307483154023,0.9863083422405357,1.01388172153988,217.3000030517578,27.5,34.09000015258789,16.639999389648438,0.2000000029802322,26.200000762939453,191.1000061035156,-0.8399999737739563,1.4,999.1303100585938,20,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-28.376944,24.303056,29-09-2011,241.294,1359.0,10.0,14967.0,10836.5,16385.5,13388.5,-0.0452436009887567,-0.2038424803467776,0.1600751835991235,-0.1600751835991235,-0.1053457172342617,0.1053457172342617,1.23550039219304,0.3811655054676197,0.0714407808915477,0.8945346428809989,1.0947751720451586,0.724026190953426,1.23550039219304,1.5120657038711622,9.613669867953924,9.290767621088795,9.704213104089511,9.502226096688537,224011089.0,179251932.25,,,,,,,,-62756.125,,,,,,220.8000030517578,46.6,36.32999801635742,17.510000228881836,0.3000000119209289,44.29999923706055,176.5,1.069999933242798,2.3000000000000003,1010.9186401367188,50,2011,9,3,272,39,spring,0,8,-1.0,-1.8369701987210294e-16,-0.9990791668951152,-0.0429047581995538
-28.376944,24.303056,20-11-2011,250.216,1407.0,10.0,15728.0,11181.0,16025.5,13309.0,-0.0093690459319444,-0.1780640655725647,0.1689769222193312,-0.1689769222193312,-0.086892609228256,0.086892609228256,1.1903228691530168,0.4066720329129647,0.0431249833314071,0.8461978636825989,1.0189153102746629,0.7108977619532,1.1903228691530168,1.4332796708702134,9.663261421240644,9.32206062158659,9.681998881152465,9.496270911389155,247369984.0,177129481.0,,,,,,,,-59909.75,,,,,,220.8000030517578,46.6,36.32999801635742,17.510000228881836,0.3000000119209289,44.29999923706055,176.5,1.069999933242798,2.3000000000000003,1010.9186401367188,50,2011,11,4,324,46,spring,1,10,-0.5000000000000004,0.8660254037844384,-0.6601521206712321,0.7511319308705195
-28.376944,24.303056,08-12-2011,222.81,1407.0,10.0,15728.0,11181.0,16025.5,13309.0,-0.0093690459319444,-0.1780640655725647,0.1689769222193312,-0.1689769222193312,-0.086892609228256,0.086892609228256,1.1903228691530168,0.4066720329129647,0.0431249833314071,0.8461978636825989,1.0189153102746629,0.7108977619532,1.1903228691530168,1.4332796708702134,9.663261421240644,9.32206062158659,9.681998881152465,9.496270911389155,247369984.0,177129481.0,,,,,,,,-59909.75,,,,,,220.8000030517578,46.6,36.32999801635742,17.510000228881836,0.3000000119209289,44.29999923706055,176.5,1.069999933242798,2.3000000000000003,1010.9186401367188,50,2011,12,4,342,49,summer,1,11,-2.4492935982947064e-16,1.0,-0.4004539056512665,0.9163169044870048
-32.595833,19.009444,19-03-2014,11.174,81.6,20.0,15726.0,9816.5,13970.0,10939.0,0.059132543103448,-0.1746158535303631,0.231359498874424,-0.231359498874424,-0.0540820505408202,0.0540820505408202,1.114348291142453,0.601996638313028,-0.0125566137775883,0.6955996439018142,0.8883377845605946,0.6242210352282804,1.114348291142453,1.4231141445525246,9.663134259490723,9.191921786452165,9.544739031650488,9.300181075975972,247307076.0,119661721.0,,,,,,,,-50627.75,,,,,,223.1000061035156,0.9,32.47999954223633,15.019999504089355,3.1000001430511475,1.0,222.1000061035156,-1.2400000095367432,0.0,155.5481719970703,10,2014,3,1,78,12,autumn,1,38,1.0,6.123233995736766e-17,0.9732643737003824,0.2296877421317957
-28.376944,24.303056,19-01-2012,195.205,1407.0,20.0,14687.0,10352.0,14999.0,12500.0,-0.0105100047160277,-0.1833063784466088,0.1731299173289661,-0.1731299173289661,-0.0939961491335546,0.0939961491335546,1.207496136012353,0.4187596599690744,0.0468232517415964,0.8510928031592507,1.0212432763668482,0.7048410158643651,1.207496136012353,1.4488987635239428,9.594786112860271,9.245031611766112,9.615805480084347,9.433563920090563,215707969.0,156250000.0,,,,,,,,-56634.75,,,,,,204.3000030517578,102.0,32.369998931884766,16.770000457763672,0.3000000119209289,96.9000015258789,107.4000015258789,-0.5999999642372131,5.1000000000000005,1010.9186401367188,50,2012,1,1,19,3,summer,1,12,0.4999999999999999,0.8660254037844387,0.3204232733919111,0.9472744722987168
-26.03611,30.99778,20-03-2014,58.077,178.2,20.0,13537.0,9333.0,11522.0,10026.5,0.080410231852827,-0.1049628386478057,0.1838216003498024,-0.1838216003498024,-0.0358222061520182,0.0358222061520182,1.074306225222318,0.4504446587377966,-0.0297511172146739,0.7406737090935899,0.8511487035532183,0.6894437467681119,1.074306225222318,1.2345440908603746,9.513255825068551,9.14141892650976,9.352100317014015,9.213086597644208,183250369.0,100530702.25,9371.0,8325.0,44753.5,0.1818578662475983,0.2200716315728307,0.2727808455376813,-0.0226640159045725,-39713.125,-8437.625,-0.0020316509837467,1.125645645645632,0.995944936506232,1.0040715739847743,148.10000610351562,363.6,28.5,18.07999992370605,139.6999969482422,148.10000610351562,0.0,-0.5899999737739563,91.3,741.7845458984375,80,2014,3,1,79,12,autumn,1,38,1.0,6.123233995736766e-17,0.9770638564833508,0.2129465199384158
-27.602222,29.942778,20-03-2014,50.484,153.0,20.0,31148.5,65535.0,29979.5,27027.0,0.0191238057845831,0.3722523805286104,-0.3556604798129977,0.3556604798129977,0.4160238542814541,-0.4160238542814541,0.4124055848020135,-0.5247043564507523,-0.2581625349729974,0.8676822318891733,0.9624701028941972,2.103953641427349,0.4124055848020135,0.4574578469520096,10.346553472722409,11.090354888959125,10.308302449302706,10.204628644672065,970229052.25,730458729.0,,,,,,,,60110.625,,,,,,162.40000915527344,185.1,28.809999465942383,14.960000038146973,19.700000762939453,162.40000915527344,0.0,2.359999895095825,9.3,1212.22705078125,20,2014,3,1,79,12,autumn,1,38,1.0,6.123233995736766e-17,0.9770638564833508,0.2129465199384158
-29.744167,29.905833,20-03-2014,27.6,65.3,6.0,12649.0,9306.0,10628.0,9185.0,0.0868239034239803,-0.0663188522123002,0.152265998633568,-0.152265998633568,0.006543723973825,-0.006543723973825,0.9869976359337956,0.3592306039114403,-0.051283279065313,0.7261443592378787,0.8402245236777545,0.7357103328326292,0.9869976359337956,1.1420588867397254,9.445412494155669,9.13852208418571,9.271341393533582,9.12543586488574,159997201.0,84364225.0,,,,,,,,-33709.0,,,,,,141.60000610351562,154.60000000000002,26.84000015258789,14.989999771118164,73.80000305175781,141.60000610351562,0.0,-0.8299999833106995,7.7,915.9917602539062,30,2014,3,1,79,12,autumn,1,38,1.0,6.123233995736766e-17,0.9770638564833508,0.2129465199384158
-28.376944,24.303056,05-07-2012,220.079,1375.0,20.0,12316.0,9885.0,14253.0,12274.0,-0.0729045127780493,-0.180959482972905,0.1094995720913467,-0.1094995720913467,-0.1078117243557917,0.1078117243557917,1.2416793120890113,0.2459281740009991,0.0887785256936461,0.9965898018837204,1.1572750893147032,0.8026144852224683,1.2416793120890113,1.4418816388467228,9.418735700941484,9.198874893866904,9.564792848061815,9.41531995266272,151683856.0,150651076.0,,,,,,,,-54304.5,,,,,,204.3000030517578,102.0,32.369998931884766,16.770000457763672,0.3000000119209289,96.9000015258789,107.4000015258789,-0.5999999642372131,5.1000000000000005,1010.9186401367188,50,2012,7,3,187,27,winter,0,18,-0.4999999999999997,-0.8660254037844388,-0.0686147380021343,-0.9976432316860064
-28.376944,24.303056,11-07-2012,214.121,1375.0,10.0,12316.0,9885.0,14253.0,12274.0,-0.0729045127780493,-0.180959482972905,0.1094995720913467,-0.1094995720913467,-0.1078117243557917,0.1078117243557917,1.2416793120890113,0.2459281740009991,0.0887785256936461,0.9965898018837204,1.1572750893147032,0.8026144852224683,1.2416793120890113,1.4418816388467228,9.418735700941484,9.198874893866904,9.564792848061815,9.41531995266272,151683856.0,150651076.0,,,,,,,,-54304.5,,,,,,231.8000030517578,46.7,36.0,17.78999900817871,0.3000000119209289,44.400001525878906,187.40000915527344,-1.0099999904632568,2.3000000000000003,1010.9186401367188,50,2012,7,3,193,28,winter,0,18,-0.4999999999999997,-0.8660254037844388,-0.1708297432253441,-0.985300562686109
-29.7775,29.470833,24-03-2014,22.415,83.4,20.0,15348.0,9402.0,13272.0,10256.5,0.072536687631027,-0.1706800740936748,0.2402424242424232,-0.2402424242424232,-0.0434672024823865,0.0434672024823865,1.0908849181025198,0.6324186343331033,-0.0253011174746522,0.6682629658587395,0.8647380766223556,0.612587959343233,1.0908849181025198,1.4116145500957094,9.638805604313408,9.148784066277075,9.493487175626202,9.235764424316342,235561104.0,105195792.25,,,,,,,,-47522.375,,,,,,137.8000030517578,169.5,24.809999465942383,12.460000038146973,42.900001525878906,137.8000030517578,0.0,-1.0499999523162842,31.700000000000003,1467.992431640625,20,2014,3,1,83,13,autumn,1,38,1.0,6.123233995736766e-17,0.989372413019683,0.1454036738036897
-28.376944,24.303056,16-08-2012,203.052,1375.0,10.0,12279.0,10098.0,14506.0,12644.0,-0.0831435504946795,-0.1791578605104853,0.0974661482772485,-0.0974661482772485,-0.1119514554568634,0.1119514554568634,1.2521291344820633,0.2159833630421745,0.0963716760554846,1.0297255476830276,1.1813665607948434,0.8223796726117695,1.2521291344820633,1.436522083580893,9.415727201701133,9.220191688026556,9.582386570538905,9.445017159104063,150773841.0,159870736.0,,,,,,,,-55472.75,,,,,,231.8000030517578,46.7,36.0,17.78999900817871,0.3000000119209289,44.400001525878906,187.40000915527344,-1.0099999904632568,2.3000000000000003,1010.9186401367188,50,2012,8,3,229,33,winter,0,19,-0.8660254037844385,-0.5000000000000004,-0.7101350157125356,-0.7040655221348059
-28.376944,24.303056,30-08-2012,216.125,1375.0,10.0,13117.0,10417.0,15930.5,13565.5,-0.0968585936827606,-0.2092608406869714,0.1147276281125175,-0.1147276281125175,-0.1312832273532778,0.1312832273532778,1.3022463281174876,0.2591917058654003,0.1124269281538749,1.0341922695738277,1.214492643134854,0.7941602500571716,1.3022463281174876,1.529279063069967,9.48174061185368,9.251290358305138,9.676053560429704,9.51535879767483,172055689.0,184022790.25,,,,,,,,-62638.375,,,,,,231.8000030517578,46.7,36.0,17.78999900817871,0.3000000119209289,44.400001525878906,187.40000915527344,-1.0099999904632568,2.3000000000000003,1010.9186401367188,50,2012,8,3,243,35,winter,0,19,-0.8660254037844385,-0.5000000000000004,-0.8573146280763322,-0.514792801509831
-28.376944,24.303056,27-09-2012,196.202,1375.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8000030517578,46.7,36.0,17.78999900817871,0.3000000119209289,44.400001525878906,187.40000915527344,-1.0099999904632568,2.3000000000000003,1010.9186401367188,50,2012,9,3,271,39,spring,0,20,-1.0,-1.8369701987210294e-16,-0.998195433059714,-0.0600489585149484
-28.376944,24.303056,17-01-2013,190.699,1428.0,11.0,21811.0,19564.0,16221.5,14833.0,0.1469664103069739,0.0934037529166838,0.0543081570996977,-0.0543081570996977,0.1375410646277287,-0.1375410646277287,0.7581782866489433,0.1148538131261445,-0.1424902836551403,0.680069689606159,0.7437302278666694,0.8969785887854712,0.7581782866489433,0.8291504804743365,9.990215556045952,9.881497534644511,9.694154446495324,9.604677122296504,475719721.0,220017889.0,,,,,,,,-32873.5,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,1,1,17,3,summer,1,24,0.4999999999999999,0.8660254037844387,0.287716767226167,0.9577155432887804
-28.376944,24.303056,28-02-2013,219.917,1428.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,2,1,59,9,summer,1,25,0.8660254037844386,0.5000000000000001,0.8483511978123038,0.5294338912181853
-29.987778,29.851667,24-03-2014,30.173,89.9,20.0,18839.0,9164.5,13276.5,10279.0,0.173202970528249,-0.1832360411746349,0.3454746728087548,-0.3454746728087548,-0.057319926967881,0.057319926967881,1.1216105624965778,1.0556495171585785,-0.0862700983339473,0.5456234407346434,0.7047348585381353,0.4864642496947796,1.1216105624965778,1.4486878716787446,9.843737548130354,9.12320171415942,9.493826152296554,9.237955539009157,354907921.0,105657841.0,8679.0,8278.0,44542.0,0.3692128788429378,0.5201933316949292,0.5538092555916909,-0.1051811095827599,-49425.0,-19553.75,0.0272087875136602,1.0484416525730726,1.055939624380677,0.9470238419990076,135.40000915527344,158.10000000000002,25.96999931335449,14.329999923706056,76.5999984741211,135.40000915527344,0.0,-0.9799999594688416,7.9,1000.8191528320312,10,2014,3,1,83,13,autumn,1,38,1.0,6.123233995736766e-17,0.989372413019683,0.1454036738036897
-28.376944,24.303056,14-03-2013,211.184,1428.0,30.0,6882.0,5225.0,7622.0,6317.0,-0.0510204081632649,-0.1865805246361003,0.1368629718344748,-0.1368629718344748,-0.0946109859643034,0.0946109859643034,1.2089952153109815,0.3171291866028456,0.0703370959072407,0.917901772740469,1.107526881720414,0.7592269689043772,1.2089952153109815,1.458755980861216,8.836809882398365,8.561401446080557,8.938925271988273,8.75115798136203,47361924.0,39904489.0,,,,,,,,-28680.25,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,3,1,73,11,autumn,1,26,1.0,6.123233995736766e-17,0.949989922994501,0.3122805568857947
-28.376944,24.303056,11-04-2013,200.733,1428.0,47.0,13758.5,10085.0,14211.0,12269.0,-0.0161783371172169,-0.1698221929535719,0.154067146182397,-0.154067146182397,-0.0977006352330674,0.0977006352330674,1.2165592464055408,0.3642538423400956,0.0523910300356691,0.8917396518515762,1.0328887596758292,0.7330014173056603,1.2165592464055408,1.409122459097656,9.52948477361782,9.21890360263667,9.561841957140915,9.414912537704955,189296322.25,150528361.0,,,,,,,,-53683.375,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,4,2,101,15,autumn,1,27,0.8660254037844387,-0.4999999999999998,0.9867305793119814,-0.1623661413307636
-28.376944,24.303056,25-04-2013,206.175,1428.0,10.0,13758.5,10085.0,14211.0,12269.0,-0.0161783371172169,-0.1698221929535719,0.154067146182397,-0.154067146182397,-0.0977006352330674,0.0977006352330674,1.2165592464055408,0.3642538423400956,0.0523910300356691,0.8917396518515762,1.0328887596758292,0.7330014173056603,1.2165592464055408,1.409122459097656,9.52948477361782,9.21890360263667,9.561841957140915,9.414912537704955,189296322.25,150528361.0,,,,,,,,-53683.375,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,4,2,115,17,autumn,1,27,0.8660254037844387,-0.4999999999999998,0.9197204370389468,-0.3925739646141717
-28.376944,24.303056,09-05-2013,203.114,1428.0,43.0,13534.0,10170.0,14541.0,12473.5,-0.0358682101513801,-0.1768847881510251,0.1419169760377989,-0.1419169760377989,-0.1017289729944571,0.1017289729944571,1.2264995083579031,0.3307767944935955,0.0652720407740763,0.9216417910447692,1.0744052017141934,0.7514408157233579,1.2264995083579031,1.4297935103244697,9.513034202048402,9.227295812625597,9.584796293210005,9.431441839656168,183169156.0,155588202.25,,,,,,,,-55169.625,,,,,,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,5,2,129,19,autumn,0,28,0.4999999999999999,-0.8660254037844387,0.7998392447397195,-0.600214280548368
-28.376944,24.303056,20-06-2013,235.852,1428.0,13.0,13285.0,10300.0,14228.0,11978.5,-0.0342747065023805,-0.1601435094585773,0.1265634937460245,-0.1265634937460245,-0.0753416971519623,0.0753416971519623,1.1629611650485323,0.2898058252427058,0.0526495486177358,0.9016560030109078,1.0709823108769208,0.7753105005645407,1.1629611650485323,1.3813592233009575,9.494466128225186,9.239996256883693,9.563037414545692,9.390952134571414,176491225.0,143484462.25,11023.0,9080.5,41857.5,0.0930557841039983,0.1101925690652143,0.1395808050681854,0.0605987420326986,-51974.125,-9433.625,-0.0339070487267268,1.2139199383293735,0.9344098702712426,1.0701941747572712,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,6,2,171,25,winter,0,29,1.2246467991473532e-16,-1.0,0.2045520661262008,-0.9788556850953578
-28.376944,24.303056,04-07-2013,231.84,1428.0,17.0,13073.0,10007.5,13789.0,11712.5,-0.0266547539274811,-0.1589099237282787,0.1328177465826124,-0.1328177465826124,-0.0784990791896865,0.0784990791896865,1.1703722208343623,0.3063202598051331,0.0498332715820673,0.8959305438690363,1.0547693719880589,0.7655090644840452,1.1703722208343623,1.3778666000499489,9.478380804172676,9.21119001093076,9.531698970787348,9.36849730177084,170903329.0,137182656.25,10624.0,8778.0,41067.5,0.1033464151580364,0.1200914048095406,0.1550163519358575,0.0553778315753068,-50603.625,-9424.375,-0.0298814918934637,1.2102984734563544,0.9419710090361356,1.0616037971521253,200.90000915527344,86.9,32.39999771118164,17.0,0.2000000029802322,82.5999984741211,118.3000030517578,-2.359999895095825,4.3,1010.9186401367188,50,2013,7,3,185,27,winter,0,30,-0.4999999999999997,-0.8660254037844388,-0.0343276005132431,-0.9994106342455054
-28.376944,24.303056,18-07-2013,311.289,1428.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,7,3,199,29,winter,0,30,-0.4999999999999997,-0.8660254037844388,-0.2712339106729102,-0.962513462607708
-28.376944,24.303056,01-08-2013,250.616,1428.0,10.0,10466.0,9730.0,10597.0,9816.5,-0.0062194369273132,-0.0426526295075513,0.0364428599722715,-0.0364428599722715,-0.0044253446908653,0.0044253446908653,1.0088900308324664,0.0756423432682313,0.0053558896317364,0.9379419071278337,1.012516720810233,0.9296770494935894,1.0088900308324664,1.0891058581705952,9.255982729854884,9.18307194482199,9.268420583052707,9.191921786452165,109537156.0,96363672.25,,,,,,,,-33079.875,,,,,,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,8,3,213,31,winter,0,31,-0.8660254037844385,-0.5000000000000004,-0.4925480679538642,-0.8702852410301554
-28.376944,24.303056,15-08-2013,239.027,1428.0,23.0,13137.0,10634.0,14786.5,13231.0,-0.0590721077228855,-0.1633524124230437,0.1052963695258924,-0.1052963695258924,-0.1088204483553316,0.1088204483553316,1.2442166635320553,0.2353770923452958,0.0819969684389389,1.0071553627159853,1.1255613914896772,0.809469437466691,1.2442166635320553,1.390492759074653,9.483264073452418,9.271905727634335,9.601537508286642,9.490393417263473,172580769.0,175059361.0,,,,,,,,-56279.5,,,,,,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,8,3,227,33,winter,0,31,-0.8660254037844385,-0.5000000000000004,-0.6855476064742154,-0.7280278011569848
-28.376944,24.303056,29-08-2013,257.802,1428.0,13.0,12608.5,10487.5,14761.5,13373.5,-0.078662769455608,-0.1692740306546787,0.0918340838240384,-0.0918340838240384,-0.1209505050081718,0.1209505050081718,1.2751847437425383,0.202240762812861,0.0983584158029316,1.0606733552761942,1.1707578221041268,0.8317801483126396,1.2751847437425383,1.4075327771156003,9.44220577710226,9.258034697838845,9.599845460505618,9.50110518788787,158974272.25,178850502.25,11133.0,9311.0,43285.0,0.0621485584314383,0.0744089643764876,0.0932208743997974,0.08313464675618,-57025.25,-8868.625,-0.0298559237760457,1.1956825260444508,0.9420192221323908,1.061549463647189,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,8,3,241,35,winter,0,31,-0.8660254037844385,-0.5000000000000004,-0.8391377545563938,-0.5439189543287248
-28.376944,24.303056,12-09-2013,263.853,1428.0,17.0,12608.5,10487.5,14761.5,13373.5,-0.078662769455608,-0.1692740306546787,0.0918340838240384,-0.0918340838240384,-0.1209505050081718,0.1209505050081718,1.2751847437425383,0.202240762812861,0.0983584158029316,1.0606733552761942,1.1707578221041268,0.8317801483126396,1.2751847437425383,1.4075327771156003,9.44220577710226,9.258034697838845,9.599845460505618,9.50110518788787,158974272.25,178850502.25,11133.0,9311.0,43285.0,0.0621485584314383,0.0744089643764876,0.0932208743997974,0.08313464675618,-57025.25,-8868.625,-0.0298559237760457,1.1956825260444508,0.9420192221323908,1.061549463647189,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,9,3,255,37,spring,0,32,-1.0,-1.8369701987210294e-16,-0.9444892287836611,-0.3285423819108347
-28.376944,24.303056,26-09-2013,214.87,1297.0,25.0,13726.5,10903.0,17077.5,14999.0,-0.1087845734320214,-0.220671539107592,0.1146389492275518,-0.1146389492275518,-0.1581345069878768,0.1581345069878768,1.3756764193341156,0.2589654223608066,0.1313264910238773,1.092703893927796,1.244126324991795,0.7943029905656883,1.3756764193341156,1.566312024213505,9.527156399153029,9.296884973376368,9.74557564147193,9.615805480084347,188416802.25,224970001.0,,,,,,,,-69376.875,,,,,,214.8000030517578,53.3,35.77000045776367,18.8799991607666,0.2000000029802322,50.60000228881836,164.1999969482422,-2.369999885559082,2.7,1010.9186401367188,50,2013,9,3,269,39,spring,0,32,-1.0,-1.8369701987210294e-16,-0.9955457941960382,-0.0942792217754244
