Latitude,Longitude,Sample Date,red,blue,lwir11
-27.169444,29.233889,27-08-2013,,,
-27.00222,28.76528,27-08-2013,17347.5,11597.5,
-27.273889,28.49,27-08-2013,9986.5,8953.0,41969.5
-29.042222,24.6,27-08-2013,8986.0,7999.5,41504.5
-29.028629,24.638389,27-08-2013,10292.5,8295.5,42792.0
-29.033333,23.983333,27-08-2013,11176.5,8894.0,42465.0
-28.760833,17.730278,28-08-2013,,,
-29.161667,23.696389,28-08-2013,9239.0,8863.0,40550.0
-25.436111,31.982222,28-08-2013,10599.0,9100.5,
-23.838611,31.640833,28-08-2013,9434.0,8472.0,44700.0
-25.398889,31.610556,28-08-2013,11073.5,9148.5,45398.0
-25.14944444,31.94055556,28-08-2013,11430.5,9110.0,
-28.801278,31.955389,28-08-2013,,,
-27.937778,31.209444,28-08-2013,9543.5,8536.5,
-28.69485,28.23487,28-08-2013,10012.5,8588.0,42096.0
-28.883333,27.89,28-08-2013,10672.5,8961.5,42857.0
-34.405833,19.600556,28-08-2013,,,
-28.058889,30.373611,28-08-2013,10222.0,8913.0,44247.5
-27.5275,30.858056,29-08-2013,10465.0,9042.5,45864.5
-26.970278,27.211111,29-08-2013,8171.0,7698.5,41102.5
-33.501667,21.624167,29-08-2013,,,
-34.075556,20.145556,29-08-2013,,,
-33.897778,20.012778,29-08-2013,8573.0,7672.0,42556.0
-27.01011111,26.69808333,30-08-2013,9318.0,8250.5,42149.0
-29.744167,29.905833,30-08-2013,,,
-26.648056,27.089444,30-08-2013,11605.5,9298.5,43095.5
-26.880278,26.965,30-08-2013,11774.0,9377.0,44097.5
-26.98472222,26.63227778,30-08-2013,12244.5,9562.5,43605.5
-25.99136,27.84208,02-09-2013,10633.0,8881.5,43621.0
-30.733889,29.828333,02-09-2013,,,
-29.7775,29.470833,02-09-2013,10365.0,8797.0,45455.0
-29.987778,29.851667,02-09-2013,9703.0,8756.0,44255.5
-29.744167,29.905833,02-09-2013,10235.5,8959.5,44549.5
-26.45,28.085833,02-09-2013,11285.0,9213.0,44291.0
-27.671111,27.236944,02-09-2013,11111.0,9436.5,42637.5
-31.396,29.2651,02-09-2013,9351.0,8865.5,43049.0
-31.554722,29.245556,02-09-2013,9762.0,8497.0,45241.0
-25.73411,27.21422,03-09-2013,10865.0,8947.5,43136.0
-27.398611,26.614722,03-09-2013,10607.0,8682.5,42572.0
-29.160278,26.573333,03-09-2013,11316.5,9180.0,42724.0
-30.568333,29.422778,03-09-2013,9687.5,8563.0,44234.5
-30.570833,29.150556,03-09-2013,11264.0,9175.5,43378.0
-31.104278,29.399722,03-09-2013,9042.0,8207.0,42863.5
-25.45963889,28.26430556,03-09-2013,11046.0,8940.0,46640.5
-28.338333,31.373611,03-09-2013,10586.0,8734.0,
-27.495556,26.074722,03-09-2013,11889.5,9168.5,43593.5
-29.161667,23.696389,04-09-2013,9131.0,8604.0,41921.0
-27.01011111,26.69808333,04-09-2013,9318.0,8250.5,42149.0
-25.81048333,27.90955222,04-09-2013,10466.0,8876.0,42622.5
-23.658056,31.05,04-09-2013,10899.5,8696.5,46234.5
-25.49037,30.6986,04-09-2013,9310.5,8344.0,44834.5
-27.00222,28.76528,04-09-2013,10745.0,8967.0,
-26.648056,27.089444,04-09-2013,11569.0,9230.5,43089.5
-26.970278,27.211111,04-09-2013,8171.0,7698.5,41102.5
-26.880278,26.965,04-09-2013,11770.5,9367.5,44022.0
-27.273889,28.49,04-09-2013,9482.5,8377.5,44018.5
-27.3,28.586944,04-09-2013,12369.0,9528.5,
-26.98472222,26.63227778,04-09-2013,12244.5,9562.5,43605.5
-29.033333,23.983333,04-09-2013,11080.0,8874.0,45097.5
-30.336111,27.359444,04-09-2013,9279.5,8660.0,40921.0
-29.615556,27.065278,04-09-2013,11522.5,9205.0,43185.5
-31.031389,28.883333,04-09-2013,9817.0,8933.0,43740.5
-30.86013889,29.07125,04-09-2013,10891.0,9162.5,43733.0
-30.77586667,29.03221667,04-09-2013,11407.0,9313.0,44394.0
-34.031944,22.053333,04-09-2013,,,
-34.039722,22.133333,04-09-2013,,,
-33.08883333,19.21878333,04-09-2013,,,
-30.830556,26.921389,05-09-2013,9270.0,8445.5,42583.5
-28.44555556,32.325,03-10-2013,,,
-29.744167,29.905833,05-09-2013,10250.5,8936.0,44572.0
-30.13573889,30.67422222,05-09-2013,,,
-29.160278,26.573333,05-09-2013,11316.5,9180.0,42724.0
-30.679722,26.7125,05-09-2013,,,
-30.160091,27.40124,05-09-2013,11007.0,8997.0,41921.0
-34.02861,22.22222,05-09-2013,,,
-24.058889,31.237222,06-09-2013,10752.5,8751.0,45893.5
-27.573056,24.746389,06-09-2013,11608.5,9233.5,45851.5
-31.000833,26.353056,06-09-2013,,,
-29.803611,30.516111,06-09-2013,,,
-28.735556,29.820556,09-09-2013,9514.0,8601.5,43716.5
-26.73806,27.59194,09-09-2013,,,
-26.45,28.085833,09-09-2013,11478.0,9291.0,46445.0
-33.38056,19.30167,09-09-2013,,,
-32.502778,19.535833,09-09-2013,,,
-34.005833,22.351111,09-09-2013,,,
-31.860278,18.6875,10-09-2013,,,
-25.127778,27.628889,10-09-2013,,,
-24.69514,27.40906,10-09-2013,,,
-22.769722,30.886944,10-09-2013,,,
-23.281,30.54305556,10-09-2013,,,
-27.802778,28.768333,10-09-2013,10536.0,8782.0,
-32.595833,19.009444,10-09-2013,,,
-29.161667,23.696389,11-09-2013,9131.0,8604.0,41921.0
-27.01011111,26.69808333,11-09-2013,,,
-29.641944,30.6875,11-09-2013,8865.0,8050.0,
-25.20639,27.558,11-09-2013,,,
-27.363611,31.783333,11-09-2013,8900.0,8237.5,43945.5
-26.970278,27.211111,11-09-2013,,,
-26.880278,26.965,11-09-2013,,,
-26.98472222,26.63227778,11-09-2013,,,
-28.768056,20.720556,11-09-2013,11650.0,9279.0,41536.5
-34.092222,21.295278,11-09-2013,,,
-33.13083,18.86278,11-09-2013,,,
-33.7075,18.97444444,11-09-2013,,,
-32.94583,18.33667,11-09-2013,,,
-26.905,32.324722,12-09-2013,,,
-27.602222,29.942778,12-09-2013,,,
-33.31388889,19.07472222,12-09-2013,,,
-26.98472222,26.63227778,13-09-2013,,,
-27.902778,24.615556,13-09-2013,12161.5,9614.5,46208.0
-25.99136,27.84208,16-09-2013,10832.5,8961.0,46717.0
-26.03611,30.99778,16-09-2013,,,
-26.45,28.085833,16-09-2013,11478.0,9291.0,46445.0
-25.447222,30.711667,16-09-2013,9720.0,8585.5,46346.0
-28.760833,17.730278,17-09-2013,,,
-27.01011111,26.69808333,17-09-2013,9555.5,8321.0,45263.5
-25.73411,27.21422,17-09-2013,11195.0,9085.0,46492.0
-27.00222,28.76528,17-09-2013,10745.0,8967.0,
-26.648056,27.089444,17-09-2013,12079.5,9463.0,47378.0
-26.970278,27.211111,17-09-2013,8265.5,7732.0,43717.0
-26.880278,26.965,17-09-2013,11860.5,9509.0,48043.0
-26.98472222,26.63227778,17-09-2013,12463.5,9606.0,47659.0
-29.042222,24.6,17-09-2013,,,
-29.028629,24.638389,17-09-2013,,,
-29.033333,23.983333,17-09-2013,11080.0,8874.0,45097.5
-25.45963889,28.26430556,17-09-2013,11046.0,8940.0,46640.5
-25.57877778,29.12747222,17-09-2013,11199.5,9193.5,46376.0
-28.760833,17.730278,18-09-2013,,,
-29.161667,23.696389,18-09-2013,9131.0,8604.0,41921.0
-25.81048333,27.90955222,18-09-2013,10454.5,9052.0,45842.5
-25.398889,31.610556,18-09-2013,,,
-27.935,26.126667,18-09-2013,12463.0,9394.0,47007.0
-27.671111,27.236944,18-09-2013,11516.0,9378.5,46132.5
-29.033333,23.983333,18-09-2013,11080.0,8874.0,45097.5
-28.75,30.442778,19-09-2013,10534.5,8671.5,44063.0
-27.38972222,26.46388889,19-09-2013,8634.5,7977.5,44676.5
-34.250556,20.9925,19-09-2013,,,
-29.744167,29.905833,20-09-2013,10199.0,9038.5,47405.5
-27.671111,27.236944,20-09-2013,11516.0,9378.5,46132.5
-27.573056,24.746389,20-09-2013,11166.0,9249.0,47943.0
-28.760833,17.730278,23-09-2013,,,
-29.380556,30.2775,23-09-2013,10012.0,8896.0,44533.5
-33.818056,19.694722,23-09-2013,8677.0,7978.5,41609.0
-34.065833,20.404167,24-09-2013,8261.0,7562.0,41555.0
-24.670833,28.560833,24-09-2013,11446.0,9121.0,48931.5
-25.681111,31.783333,24-09-2013,,,
-25.67386,31.57527,24-09-2013,,,
-28.747778,31.745833,24-09-2013,,,
-29.140556,31.391944,25-09-2013,,,
-25.127778,27.628889,25-09-2013,,,
-24.69514,27.40906,25-09-2013,,,
-27.937778,31.209444,25-09-2013,9543.5,8536.5,
-28.404444,30.013056,25-09-2013,10570.5,9207.0,47212.0
-26.73806,27.59194,25-09-2013,,,
-26.45,28.085833,25-09-2013,11308.5,9220.5,48156.0
-33.501667,21.624167,25-09-2013,,,
-27.01011111,26.69808333,26-09-2013,,,
-22.225556,29.990556,26-09-2013,9543.0,8593.0,45408.0
-25.436111,31.982222,26-09-2013,,,
-25.20639,27.558,26-09-2013,,,
-28.801278,31.955389,26-09-2013,,,
-27.169444,29.233889,26-09-2013,12268.0,9895.5,47735.0
-27.00222,28.76528,26-09-2013,10745.0,8967.0,
-26.648056,27.089444,26-09-2013,,,
-26.970278,27.211111,26-09-2013,,,
-26.880278,26.965,26-09-2013,,,
-28.141944,26.417778,26-09-2013,,,
-28.058889,30.373611,26-09-2013,9787.5,8691.0,47406.5
-26.861111,28.884722,27-09-2013,18549.0,15159.0,39038.0
-27.902778,24.615556,27-09-2013,11763.0,9308.0,48775.5
-25.99136,27.84208,30-09-2013,10970.5,9123.0,47857.5
-29.7775,29.470833,30-09-2013,10426.5,8954.0,48317.5
-29.987778,29.851667,30-09-2013,9732.0,8726.0,46993.0
-29.744167,29.905833,30-09-2013,10199.0,9038.5,47405.5
-26.45,28.085833,30-09-2013,11308.5,9220.5,48156.0
-31.396,29.2651,30-09-2013,9442.5,8582.0,45854.0
-31.554722,29.245556,30-09-2013,9995.5,8447.5,46933.5
-24.183889,30.823889,01-10-2013,,,
-25.73411,27.21422,01-10-2013,,,
-28.44555556,32.325,31-10-2013,,,
-27.671111,27.236944,01-10-2013,,,
-30.568333,29.422778,01-10-2013,9772.5,8697.0,47254.5
-30.570833,29.150556,01-10-2013,11144.0,9148.5,47432.5
-31.104278,29.399722,01-10-2013,9419.5,8406.0,46472.0
-34.031944,22.053333,01-10-2013,,,
-34.005833,22.351111,01-10-2013,,,
-25.45963889,28.26430556,01-10-2013,10812.0,8853.5,48764.0
-28.068333,31.55,01-10-2013,10561.0,8841.5,45485.0
-29.161667,23.696389,02-10-2013,,,
-27.01011111,26.69808333,02-10-2013,,,
-25.81048333,27.90955222,02-10-2013,10693.5,9146.5,47213.5
-24.058889,31.237222,02-10-2013,11477.5,8973.0,49300.0
-30.733889,29.828333,02-10-2013,9647.5,8829.5,46341.5
-30.398056,30.601944,02-10-2013,9609.5,8513.5,
-27.00222,28.76528,02-10-2013,11614.0,9364.0,
-27.02314,28.59389,02-10-2013,10265.5,9067.5,46925.0
-27.273889,28.49,02-10-2013,9457.0,8255.0,46457.5
-27.3,28.586944,02-10-2013,12667.5,9591.0,
-27.802778,28.768333,02-10-2013,10864.0,8932.0,
-26.98472222,26.63227778,02-10-2013,,,
-27.398611,26.614722,02-10-2013,,,
-27.671111,27.236944,02-10-2013,,,
-29.160278,26.573333,02-10-2013,,,
-29.615556,27.065278,02-10-2013,14105.0,10400.5,41822.0
-28.883333,27.89,02-10-2013,,,
-31.031389,28.883333,02-10-2013,9687.0,8826.0,46708.5
-30.86013889,29.07125,02-10-2013,10795.0,9124.5,47389.0
-30.77586667,29.03221667,02-10-2013,11041.5,8980.0,47989.0
-34.039722,22.133333,02-10-2013,,,
-34.02861,22.22222,02-10-2013,,,
-27.495556,26.074722,02-10-2013,,,
-28.44555556,32.325,16-01-2014,41524.0,44594.5,293.0
-29.744167,29.905833,03-10-2013,10199.0,9038.5,47405.5
-26.648056,27.089444,03-10-2013,,,
-26.970278,27.211111,03-10-2013,,,
-26.880278,26.965,03-10-2013,,,
-27.3,28.586944,03-10-2013,12667.5,9591.0,
-30.160091,27.40124,03-10-2013,11175.5,9071.5,44592.5
-30.336111,27.359444,03-10-2013,11522.0,9350.5,37662.0
-29.615556,27.065278,03-10-2013,14105.0,10400.5,41822.0
-30.830556,26.921389,04-10-2013,9598.5,8501.5,45405.0
-30.679722,26.7125,04-10-2013,,,
-29.803611,30.516111,04-10-2013,9640.0,8587.0,45532.0
-26.73806,27.59194,07-10-2013,,,
-26.45,28.085833,07-10-2013,11321.0,9191.0,48432.5
-31.436944,20.474722,07-10-2013,,,
-29.1825,23.575556,07-10-2013,,,
-33.38056,19.30167,07-10-2013,,,
-32.502778,19.535833,07-10-2013,,,
-31.860278,18.6875,08-10-2013,,,
-25.127778,27.628889,08-10-2013,,,
-24.69514,27.40906,08-10-2013,,,
-22.769722,30.886944,08-10-2013,10511.0,8713.0,48181.0
-28.735556,29.820556,08-10-2013,9503.5,8511.0,45661.0
-27.169444,29.233889,08-10-2013,12268.0,9895.5,47735.0
-26.861111,28.884722,08-10-2013,12920.0,10095.0,49026.0
-27.00222,28.76528,08-10-2013,11614.0,9364.0,
-34.092222,21.295278,08-10-2013,,,
-33.13083,18.86278,08-10-2013,,,
-32.94583,18.33667,08-10-2013,,,
-29.161667,23.696389,09-10-2013,,,
-29.641944,30.6875,09-10-2013,9235.0,8284.5,
-25.20639,27.558,09-10-2013,,,
-26.905,32.324722,09-10-2013,,,
-27.602222,29.942778,09-10-2013,11192.5,9184.5,48005.0
-33.7075,18.97444444,09-10-2013,,,
-23.658056,31.05,10-10-2013,11153.5,8804.0,49559.5
-27.363611,31.783333,10-10-2013,,,
-26.970278,27.211111,10-10-2013,,,
-33.31388889,19.07472222,10-10-2013,,,
-27.01011111,26.69808333,11-10-2013,,,
-26.648056,27.089444,11-10-2013,,,
-26.880278,26.965,11-10-2013,,,
-26.98472222,26.63227778,11-10-2013,,,
-27.902778,24.615556,11-10-2013,12155.0,9418.0,49806.5
-26.861111,28.884722,13-10-2013,12369.0,9656.5,48561.5
-25.99136,27.84208,14-10-2013,10495.0,8907.5,48392.0
-26.45,28.085833,14-10-2013,11321.0,9191.0,48432.5
-27.01011111,26.69808333,15-10-2013,,,
-25.73411,27.21422,15-10-2013,,,
-24.99328,30.81444,15-10-2013,9232.0,8295.0,46341.5
-27.5275,30.858056,15-10-2013,10465.0,9042.5,45864.5
-26.861111,28.884722,15-10-2013,12369.0,9656.5,48561.5
-27.00222,28.76528,15-10-2013,11614.0,9364.0,
-26.648056,27.089444,15-10-2013,,,
-26.970278,27.211111,15-10-2013,,,
-26.880278,26.965,15-10-2013,,,
-26.98472222,26.63227778,15-10-2013,,,
-25.45963889,28.26430556,15-10-2013,10718.5,9070.5,48346.0
-29.161667,23.696389,16-10-2013,10015.5,9179.5,43402.0
-25.81048333,27.90955222,16-10-2013,10736.5,9346.5,47592.5
-24.670833,28.560833,16-10-2013,11416.5,9289.5,49281.0
-28.75,30.442778,16-10-2013,,,
-29.161667,30.629722,16-10-2013,,,
-29.160278,26.573333,16-10-2013,,,
-29.033333,23.983333,16-10-2013,11596.0,8862.0,47374.0
-28.768056,20.720556,16-10-2013,,,
-29.161667,23.696389,17-10-2013,10015.5,9179.5,43402.0
-29.744167,29.905833,17-10-2013,10568.0,9026.0,46898.5
-27.671111,27.236944,17-10-2013,9480.0,8213.0,46520.0
-34.250556,20.9925,17-10-2013,,,
-29.380556,30.2775,21-10-2013,10012.0,8896.0,44533.5
-33.818056,19.694722,21-10-2013,,,
-27.01011111,26.69808333,22-10-2013,,,
-34.065833,20.404167,22-10-2013,19142.0,16654.0,40207.0
-25.127778,27.628889,22-10-2013,11749.0,9448.5,50234.5
-25.20639,27.558,22-10-2013,10220.5,8761.0,47524.5
-24.69514,27.40906,22-10-2013,10094.5,8489.5,47381.5
-26.648056,27.089444,22-10-2013,,,
-26.970278,27.211111,22-10-2013,,,
-26.880278,26.965,22-10-2013,,,
-26.73806,27.59194,22-10-2013,9351.0,8373.0,45795.0
-26.45,28.085833,22-10-2013,11321.0,9191.0,48432.5
-26.98472222,26.63227778,22-10-2013,,,
-28.141944,26.417778,22-10-2013,,,
-29.042222,24.6,22-10-2013,,,
-29.028629,24.638389,22-10-2013,,,
-33.501667,21.624167,22-10-2013,,,
-34.075556,20.145556,22-10-2013,,,
-28.760833,17.730278,23-10-2013,,,
-29.161667,23.696389,23-10-2013,9084.0,8669.0,43755.0
-29.140556,31.391944,23-10-2013,,,
-28.801278,31.955389,23-10-2013,,,
-27.169444,29.233889,23-10-2013,11200.0,9885.5,48379.0
-26.861111,28.884722,23-10-2013,12369.0,9656.5,48561.5
-27.00222,28.76528,23-10-2013,11614.0,9364.0,
-26.970278,27.211111,23-10-2013,,,
-27.38972222,26.46388889,23-10-2013,,,
-26.98472222,26.63227778,23-10-2013,,,
-27.398611,26.614722,23-10-2013,,,
-27.671111,27.236944,23-10-2013,,,
-34.405833,19.600556,23-10-2013,,,
-28.058889,30.373611,23-10-2013,9575.0,8738.5,48656.0
-33.897778,20.012778,23-10-2013,15225.0,12658.0,41933.0
-28.747778,31.745833,24-10-2013,,,
-27.5275,30.858056,24-10-2013,10465.0,9042.5,45864.5
-28.116667,26.725278,24-10-2013,,,
-34.329722,18.990278,24-10-2013,,,
-27.573056,24.746389,25-10-2013,11183.5,8941.5,47109.0
-25.99136,27.84208,28-10-2013,9586.5,8506.0,47124.5
-29.7775,29.470833,28-10-2013,9076.0,8348.5,46809.0
-29.987778,29.851667,28-10-2013,9738.0,8738.0,45720.0
-29.744167,29.905833,28-10-2013,10653.0,9273.0,48565.0
-26.45,28.085833,28-10-2013,,,
-27.01011111,26.69808333,29-10-2013,,,
-25.73411,27.21422,29-10-2013,11293.0,9211.5,47561.0
-30.733889,29.828333,29-10-2013,9973.5,8891.5,45328.5
-27.00222,28.76528,29-10-2013,,,
-26.648056,27.089444,29-10-2013,10227.5,8878.5,47712.0
-26.970278,27.211111,29-10-2013,,,
-26.880278,26.965,29-10-2013,,,
-27.802778,28.768333,29-10-2013,,,
-26.98472222,26.63227778,29-10-2013,,,
-25.45963889,28.26430556,29-10-2013,,,
-28.338333,31.373611,29-10-2013,,,
-28.068333,31.55,29-10-2013,10561.0,8841.5,45485.0
-25.81048333,27.90955222,30-10-2013,9635.0,8731.5,46523.5
-30.830556,26.921389,30-10-2013,,,
-30.398056,30.601944,30-10-2013,9609.5,8513.5,
-30.160091,27.40124,30-10-2013,,,
-30.336111,27.359444,30-10-2013,,,
-28.883333,27.89,30-10-2013,,,
-28.768056,20.720556,30-10-2013,10491.5,8922.5,46896.0
-31.104278,29.399722,30-10-2013,,,
-31.396,29.2651,30-10-2013,,,
-31.554722,29.245556,30-10-2013,,,
-28.44555556,32.325,13-02-2014,9900.5,8668.5,46163.0
-30.13573889,30.67422222,31-10-2013,9389.5,8187.5,
-28.69485,28.23487,31-10-2013,,,
-28.883333,27.89,31-10-2013,,,
-31.436944,20.474722,31-10-2013,12663.0,9816.5,48833.0
-30.570833,29.150556,31-10-2013,,,
-29.744167,29.905833,01-11-2013,10653.0,9273.0,48565.0
-30.568333,29.422778,01-11-2013,,,
-31.031389,28.883333,01-11-2013,,,
-30.77586667,29.03221667,01-11-2013,,,
-29.803611,30.516111,01-11-2013,9640.0,8587.0,45532.0
-26.73806,27.59194,04-11-2013,9590.5,8665.0,45439.0
-26.45,28.085833,04-11-2013,,,
-27.3,28.586944,04-11-2013,,,
-26.98472222,26.63227778,04-11-2013,11589.5,9434.5,49908.0
-33.38056,19.30167,04-11-2013,,,
-32.502778,19.535833,04-11-2013,,,
-27.01011111,26.69808333,05-11-2013,8941.0,8175.5,46158.0
-31.860278,18.6875,05-11-2013,,,
-24.679167,30.8025,05-11-2013,10654.0,8851.0,48657.0
-33.980556,21.653333,05-11-2013,,,
-25.127778,27.628889,05-11-2013,10450.5,8825.0,48590.5
-24.39619444,27.08983333,05-11-2013,9801.0,8624.5,47489.0
-24.69514,27.40906,05-11-2013,10106.5,8866.5,47771.0
-27.169444,29.233889,05-11-2013,11200.0,9885.5,48379.0
-26.861111,28.884722,05-11-2013,,,
-26.98472222,26.63227778,05-11-2013,11589.5,9434.5,49908.0
-27.398611,26.614722,05-11-2013,10009.5,8380.5,48171.5
-27.671111,27.236944,05-11-2013,,,
-32.595833,19.009444,05-11-2013,,,
-29.641944,30.6875,06-11-2013,,,
-25.20639,27.558,06-11-2013,9624.5,8345.5,47361.0
-27.00222,28.76528,06-11-2013,,,
-27.02314,28.59389,06-11-2013,,,
-26.970278,27.211111,06-11-2013,8028.0,7666.5,44721.0
-26.880278,26.965,06-11-2013,11597.0,9646.5,50054.0
-27.273889,28.49,06-11-2013,,,
-27.4275,28.525833,06-11-2013,,,
-33.13083,18.86278,06-11-2013,,,
-33.7075,18.97444444,06-11-2013,,,
-32.94583,18.33667,06-11-2013,,,
-24.058889,31.237222,07-11-2013,10932.5,8918.5,49769.5
-27.602222,29.942778,07-11-2013,10630.5,9077.0,49280.0
-27.3,28.586944,07-11-2013,,,
-27.902778,24.615556,07-11-2013,,,
-28.69485,28.23487,07-11-2013,,,
-33.31388889,19.07472222,07-11-2013,,,
-27.573056,24.746389,08-11-2013,11047.0,8790.5,49945.0
-27.573056,24.746389,10-11-2013,11047.0,8790.5,49945.0
-28.760833,17.730278,11-11-2013,8308.0,7820.0,44901.5
-29.161667,23.696389,11-11-2013,9066.5,8641.0,44727.5
-25.99136,27.84208,11-11-2013,,,
-26.861111,28.884722,11-11-2013,10380.0,9028.0,48317.0
-30.86013889,29.07125,11-11-2013,,,
-27.01011111,26.69808333,12-11-2013,,,
-25.73411,27.21422,12-11-2013,,,
-22.769722,30.886944,12-11-2013,,,
-27.00222,28.76528,12-11-2013,10652.5,9114.0,
-26.648056,27.089444,12-11-2013,,,
-26.970278,27.211111,12-11-2013,,,
-26.880278,26.965,12-11-2013,,,
-26.98472222,26.63227778,12-11-2013,,,
-33.08883333,19.21878333,12-11-2013,,,
-25.45963889,28.26430556,12-11-2013,9597.5,8564.0,48049.5
-29.161667,23.696389,13-11-2013,9066.5,8641.0,44727.5
-25.81048333,27.90955222,13-11-2013,9932.0,8971.5,46226.5
-22.43772222,31.07805556,13-11-2013,,,
-28.75,30.442778,13-11-2013,,,
-29.161667,30.629722,13-11-2013,,,
-28.141944,26.417778,13-11-2013,,,
-28.1175,26.719444,13-11-2013,,,
-29.160278,26.573333,13-11-2013,,,
-29.033333,23.983333,13-11-2013,12049.5,9277.0,48947.0
-34.02861,22.22222,13-11-2013,,,
-34.005833,22.351111,13-11-2013,,,
-23.658056,31.05,14-11-2013,,,
-29.744167,29.905833,14-11-2013,,,
-27.273889,28.49,14-11-2013,8907.0,8164.5,46408.0
-27.4275,28.525833,14-11-2013,11112.0,9229.0,
-27.3,28.586944,14-11-2013,11684.0,9125.5,
-27.398611,26.614722,14-11-2013,,,
-27.671111,27.236944,14-11-2013,11195.0,9357.5,48199.5
-34.031944,22.053333,15-11-2013,,,
-34.039722,22.133333,15-11-2013,,,
-24.925278,29.324444,18-11-2013,9910.0,8751.5,47796.5
-29.380556,30.2775,18-11-2013,,,
-26.73806,27.59194,18-11-2013,8834.0,8089.5,45327.5
-26.45,28.085833,18-11-2013,10202.0,9042.0,47566.5
-33.870833,20.003333,18-11-2013,9188.5,8383.0,45217.0
-33.818056,19.694722,18-11-2013,,,
-27.01011111,26.69808333,19-11-2013,,,
-34.065833,20.404167,19-11-2013,8758.0,7994.0,45433.0
-25.20639,27.558,19-11-2013,,,
-24.69514,27.40906,19-11-2013,,,
-28.747778,31.745833,19-11-2013,,,
-27.169444,29.233889,19-11-2013,,,
-26.861111,28.884722,19-11-2013,,,
-27.00222,28.76528,19-11-2013,10652.5,9114.0,
-26.648056,27.089444,19-11-2013,,,
-26.970278,27.211111,19-11-2013,,,
-26.880278,26.965,19-11-2013,,,
-27.3,28.586944,19-11-2013,11684.0,9125.5,
-26.98472222,26.63227778,19-11-2013,,,
-27.671111,27.236944,19-11-2013,11195.0,9357.5,48199.5
-31.396,29.2651,19-11-2013,14209.5,10279.5,45977.0
-31.554722,29.245556,19-11-2013,9119.0,8270.5,46365.5
-34.075556,20.145556,19-11-2013,,,
-29.161667,23.696389,20-11-2013,9099.5,8535.5,44450.5
-25.127778,27.628889,20-11-2013,,,
-28.801278,31.955389,20-11-2013,,,
-27.937778,31.209444,20-11-2013,8958.0,8084.0,
-28.404444,30.013056,20-11-2013,,,
-27.273889,28.49,20-11-2013,8907.0,8164.5,46408.0
-28.883333,27.89,20-11-2013,9901.0,8772.5,47797.0
-30.568333,29.422778,20-11-2013,,,
-31.104278,29.399722,20-11-2013,,,
-34.250556,20.9925,20-11-2013,,,
-34.329722,18.990278,20-11-2013,,,
-25.57877778,29.12747222,20-11-2013,10120.0,8845.0,47083.5
-27.5275,30.858056,21-11-2013,9269.5,8419.0,47110.0
-28.116667,26.725278,21-11-2013,,,
-28.69485,28.23487,21-11-2013,9700.0,8423.0,47107.5
-30.86013889,29.07125,21-11-2013,,,
-30.570833,29.150556,21-11-2013,,,
-30.77586667,29.03221667,21-11-2013,,,
-34.405833,19.600556,21-11-2013,,,
-33.897778,20.012778,21-11-2013,8675.0,7814.0,46518.0
-27.902778,24.615556,22-11-2013,,,
-31.031389,28.883333,22-11-2013,,,
-28.058889,30.373611,22-11-2013,,,
-25.99136,27.84208,25-11-2013,9630.0,8542.0,46141.0
-29.7775,29.470833,25-11-2013,,,
-29.744167,29.905833,25-11-2013,,,
-26.45,28.085833,25-11-2013,10202.0,9042.0,47566.5
-29.042222,24.6,25-11-2013,8480.5,7850.5,45865.5
-33.38056,19.30167,25-11-2013,,,
-32.502778,19.535833,25-11-2013,,,
-28.338333,31.373611,25-11-2013,,,
-28.068333,31.55,25-11-2013,9159.0,8198.5,46550.0
-28.1175,26.719444,26-07-2011,,,
-28.1175,26.719444,23-08-2011,,,
-28.1175,26.719444,30-08-2011,,,
-28.1175,26.719444,21-09-2011,,,
-28.1175,26.719444,29-09-2011,,,
-28.1175,26.719444,17-11-2011,,,
-27.01011111,26.69808333,26-11-2013,,,
-31.860278,18.6875,26-11-2013,,,
-25.73411,27.21422,26-11-2013,,,
-30.733889,29.828333,26-11-2013,,,
-29.987778,29.851667,26-11-2013,,,
-27.00222,28.76528,26-11-2013,10652.5,9114.0,
-28.1175,26.719444,07-06-2012,,,
-26.970278,27.211111,26-11-2013,,,
-26.880278,26.965,26-11-2013,,,
-26.98472222,26.63227778,26-11-2013,,,
-29.160278,26.573333,26-11-2013,10408.5,8882.0,48209.0
-29.028629,24.638389,26-11-2013,10724.0,8654.5,48050.5
-28.69485,28.23487,26-11-2013,9700.0,8423.0,47107.5
-28.1175,26.719444,17-07-2012,,,
-33.501667,21.624167,26-11-2013,8772.0,8179.5,45573.5
-32.595833,19.009444,26-11-2013,,,
-28.1175,26.719444,17-09-2012,,,
-25.45963889,28.26430556,26-11-2013,9597.5,8564.0,48049.5
-29.161667,23.696389,27-11-2013,9079.5,8473.0,44654.0
-25.81048333,27.90955222,27-11-2013,9932.0,8971.5,46226.5
-24.670833,28.560833,27-11-2013,9878.5,8557.0,46203.5
-30.398056,30.601944,27-11-2013,,,
-26.861111,28.884722,27-11-2013,,,
-29.033333,23.983333,27-11-2013,11754.0,9250.0,47900.5
-28.69485,28.23487,27-11-2013,9700.0,8423.0,47107.5
-29.615556,27.065278,27-11-2013,,,
-28.883333,27.89,27-11-2013,9901.0,8772.5,47797.0
-33.7075,18.97444444,27-11-2013,,,
-32.94583,18.33667,27-11-2013,,,
